Class,LeftX,LeftY,LeftZ,LeftThumb,LeftIndex,LeftMiddle,LeftRing,LeftPinky,leftSpeed,leftConf,leftPitch,LeftYaw,LeftRoll,leftThumbExt,leftIndexExt,leftMiddleExt,leftRingExt,leftPinkyExt,RightX,RightY,RightZ,RightThumb,RightIndex,RightMiddle,RightRing,RightPinky,rightSpeed,rightConf,rightPitch,rightYaw,rightRoll,rightThumbExt,rightIndexExt,rightMiddleExt,rightRingExt,rightPinkyExt,HandDist
discrete,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,discrete,discrete,discrete,discrete,discrete,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,discrete,discrete,discrete,discrete,discrete,continuous
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.01971409,0.2829913,0.04971731,0.2902957,0.2887714,0.290837,0.2880926,0.2849664,1.177447,0.15961,2.753798,-2.853953,-0.8844672,True,True,True,True,True,0.2607761
,,,,,,,,,,,,,,,,,,,0.01316001,0.2814278,0.05262524,0.2903951,0.2883591,0.2899349,0.2867964,0.2832734,1.177447,0.1432811,2.92639,-2.72201,-0.8861394,True,True,True,True,True,0.2595796
,,,,,,,,,,,,,,,,,,,0.01099869,0.2832802,0.04989754,0.2897912,0.287789,0.2892521,0.2861445,0.2825797,1.177447,0.1695473,3.017883,-2.647629,-0.807015,True,True,True,True,True,0.2586082
,,,,,,,,,,,,,,,,,,,0.01283235,0.2901195,0.04530906,0.292169,0.2906134,0.2922504,0.2894727,0.2861101,1.177447,0.1968687,3.052073,-2.61669,-0.594793,True,True,True,True,True,0.2613407
,,,,,,,,,,,,,,,,,,,0.01977879,0.3010205,0.04276425,0.2997176,0.2988784,0.3009753,0.2987011,0.295728,1.177447,0.1958382,3.037241,-2.684434,-0.4693547,True,True,True,True,True,0.2700585
,,,,,,,,,,,,,,,,,,,0.02606376,0.3124579,0.04251708,0.3093436,0.3090681,0.3115152,0.3096168,0.3069232,1.177447,0.1906543,2.994811,-2.751231,-0.4389428,True,True,True,True,True,0.2806044
,,,,,,,,,,,,,,,,,,,0.03400834,0.3253472,0.04354156,0.3213503,0.321658,0.3245027,0.3229851,0.3205908,1.177447,0.1399016,2.859953,-2.874445,-0.4300034,True,True,True,True,True,0.293693
,,,,,,,,,,,,,,,,,,,0.03638482,0.3384068,0.04828079,0.3349683,0.3354166,0.3382467,0.3367673,0.3343294,1.177447,0.06952339,2.537688,-2.980145,-0.4555787,True,True,True,True,True,0.3072532
,,,,,,,,,,,,,,,,,,,0.0343891,0.347732,0.05503693,0.3460853,0.3463361,0.3488998,0.3472149,0.344523,1.177447,0,2.117573,-2.921105,-0.6560638,True,True,True,True,True,0.3176196
,,,,,,,,,,,,,,,,,,,0.0323791,0.3429541,0.07036426,0.3509219,0.3504538,0.3527151,0.3504445,0.3473462,1.177447,0,1.996444,-2.843147,-0.6932334,True,True,True,True,True,0.321686
,,,,,,,,,,,,,,,,,,,0.02779374,0.3275172,0.0951849,0.3542878,0.3524913,0.3542193,0.350904,0.3471228,1.177447,0,2.043651,-2.858859,-0.6413869,True,True,True,True,True,0.3239161
,,,,,,,,,,,,,,,,,,,0.02465403,0.3092887,0.1167994,0.3559833,0.3529975,0.3543155,0.3500855,0.3457661,1.177447,0,2.095482,-2.804574,-0.5610803,True,True,True,True,True,0.3250602
,,,,,,,,,,,,,,,,,,,0.02379396,0.2942484,0.1316773,0.3569905,0.3532063,0.3543153,0.3494839,0.344862,1.177447,0,2.161522,-2.752696,-0.4802521,True,True,True,True,True,0.3260777
,,,,,,,,,,,,,,,,,,,0.02411393,0.2860726,0.1388009,0.3573888,0.3532391,0.3542893,0.3491882,0.3444571,1.177447,0,2.209197,-2.719986,-0.434212,True,True,True,True,True,0.3266617
,,,,,,,,,,,,,,,,,,,0.02406486,0.2860024,0.1353872,0.3546798,0.3506171,0.3517068,0.3466823,0.3420042,1.177447,0,2.215438,-2.685705,-0.4305797,True,True,True,True,True,0.3239897
,,,,,,,,,,,,,,,,,,,0.02312605,0.2888189,0.1223968,0.3463832,0.3427022,0.343898,0.3391938,0.3346964,1.177447,0,2.191872,-2.62858,-0.4806086,True,True,True,True,True,0.3156458
,,,,,,,,,,,,,,,,,,,0.02301402,0.2941155,0.1026428,0.3352169,0.3322447,0.3336855,0.3295679,0.3254289,1.177447,0,2.157064,-2.593709,-0.5212892,True,True,True,True,True,0.3046545
,,,,,,,,,,,,,,,,,,,0.02321547,0.3017855,0.07640821,0.3223045,0.3203882,0.3221898,0.318945,0.3153492,1.177447,0,2.080176,-2.562031,-0.606765,True,True,True,True,True,0.2921878
,,,,,,,,,,,,,,,,,,,0.02386102,0.3095506,0.04529303,0.308426,0.3078713,0.3101505,0.3080412,0.3051839,1.177447,0,1.964477,-2.498552,-0.7465445,True,True,True,True,True,0.2792459
,,,,,,,,,,,,,,,,,,,0.02518308,0.3116813,0.02203117,0.2969344,0.2974527,0.3001774,0.2989814,0.2967756,1.177447,0,1.877224,-2.433273,-0.8745614,True,True,True,True,True,0.2689313
,,,,,,,,,,,,,,,,,,,0.02504925,0.3128888,0.01217072,0.2926587,0.2936229,0.2964929,0.2956785,0.2937299,1.177447,0,1.837435,-2.400042,-0.9293705,True,True,True,True,True,0.2650916
,,,,,,,,,,,,,,,,,,,0.02399876,0.3120996,0.01362689,0.2926235,0.2934544,0.2962363,0.2953186,0.2932834,1.177447,0,1.824419,-2.401158,-0.9471923,True,True,True,True,True,0.2648003
,,,,,,,,,,,,,,,,,,,0.02090332,0.3127094,0.03011657,0.3017669,0.3017382,0.3040469,0.3023966,0.2997767,1.177447,0,1.861429,-2.495952,-0.908982,True,True,True,True,True,0.272599
,,,,,,,,,,,,,,,,,,,0.01633518,0.3126281,0.05370322,0.3151785,0.3139804,0.3156425,0.3129985,0.3095947,1.177447,0,1.91766,-2.569401,-0.8484166,True,True,True,True,True,0.2843356
,,,,,,,,,,,,,,,,,,,0.01259497,0.3098783,0.08257113,0.331399,0.3289347,0.3299805,0.3262645,0.3220723,1.177447,0,1.998443,-2.624646,-0.743745,True,True,True,True,True,0.2992157
,,,,,,,,,,,,,,,,,,,0.01087689,0.3021748,0.1109383,0.3456834,0.3420764,0.3426816,0.3380189,0.3332124,1.177447,0,2.081377,-2.656576,-0.6624833,True,True,True,True,True,0.312881
,,,,,,,,,,,,,,,,,,,0.01197352,0.2953003,0.1323307,0.3571551,0.3528429,0.3532725,0.3480278,0.342904,1.177447,0,2.157994,-2.706268,-0.6005886,True,True,True,True,True,0.324428
,,,,,,,,,,,,,,,,,,,0.01189302,0.2918684,0.1427817,0.3630469,0.3583817,0.3586943,0.3531616,0.3478701,1.177447,0,2.177322,-2.688197,-0.5868018,True,False,True,True,False,0.3303031
,,,,,,,,,,,,,,,,,,,0.009952786,0.2924423,0.1474297,0.3669132,0.3620618,0.362218,0.3565271,0.3510904,1.177447,0,2.172027,-2.663286,-0.6151161,True,False,True,True,False,0.3338414
,,,,,,,,,,,,,,,,,,,0.008054944,0.2949001,0.146971,0.3679659,0.3631009,0.3631572,0.357448,0.3519461,1.177447,0,2.151364,-2.623263,-0.6588857,True,False,False,False,False,0.334565
,,,,,,,,,,,,,,,,,,,0.006228734,0.2976098,0.1434471,0.366827,0.3620324,0.3620235,0.356368,0.350848,1.177447,0,2.138411,-2.576523,-0.656859,True,False,False,False,False,0.3331226
,,,,,,,,,,,,,,,,,,,0.00498865,0.2988614,0.1361612,0.3619608,0.3573227,0.3573169,0.3517971,0.3463342,1.177447,0,2.130886,-2.483303,-0.5996241,False,False,False,False,False,0.3280941
,,,,,,,,,,,,,,,,,,,0.003809984,0.3005538,0.1258422,0.3551985,0.3508153,0.3508473,0.3455473,0.3401949,1.177447,0,2.122011,-2.469249,-0.5798754,False,False,False,False,False,0.3211975
,,,,,,,,,,,,,,,,,,,0.001763109,0.3038448,0.111115,0.3464584,0.3424647,0.342532,0.3375657,0.3323706,1.177447,0,2.099895,-2.453986,-0.5866855,False,False,False,False,False,0.3122215
,,,,,,,,,,,,,,,,,,,-0.0002754342,0.3130468,0.09047858,0.33836,0.3351043,0.3352756,0.3309153,0.3260166,1.177447,0,2.066869,-2.456135,-0.621341,True,False,False,False,False,0.3039375
,,,,,,,,,,,,,,,,,,,0.001478442,0.3188288,0.06279626,0.3246676,0.3225402,0.3231367,0.3197283,0.3154615,1.177447,0,2.05049,-2.531144,-0.7123189,True,False,False,False,False,0.2910004
,,,,,,,,,,,,,,,,,,,0.01376615,0.3121897,0.04875077,0.3115793,0.3104304,0.3120014,0.30942,0.3060136,1.177447,0,2.207026,-3.032249,-0.8765918,True,True,True,True,True,0.2804552
,,,,,,,,,,,,,,,,,,,0.02062602,0.3054399,0.0403842,0.301856,0.3012489,0.3034171,0.3013105,0.2984305,1.177447,0.08358949,2.427741,-3.025717,-0.7531099,True,True,True,True,True,0.2723562
,,,,,,,,,,,,,,,,,,,0.02614647,0.2979418,0.03668126,0.2943709,0.2940563,0.2966912,0.2948542,0.2923464,1.177447,0.1726484,2.598879,-2.998443,-0.6524631,True,True,True,True,True,0.2661958
,,,,,,,,,,,,,,,,,,,0.03065943,0.2881318,0.03698976,0.2875386,0.2872559,0.2902548,0.2884844,0.2862169,1.177447,0.2093307,2.781524,-2.954038,-0.5790498,True,True,True,True,True,0.260468
,,,,,,,,,,,,,,,,,,,0.0327866,0.2837107,0.03830589,0.2852906,0.2849767,0.2881285,0.2863488,0.284166,1.177447,0.2005146,2.849914,-2.942055,-0.5981232,True,True,True,True,True,0.25871
,,,,,,,,,,,,,,,,,,,0.03614317,0.2884656,0.03811973,0.2893667,0.2893396,0.2926821,0.2910942,0.2890606,1.177447,0.1905256,2.759931,-2.965226,-0.4956239,True,True,True,True,True,0.2632938
,,,,,,,,,,,,,,,,,,,0.03979507,0.2944932,0.0357108,0.2932002,0.2935873,0.2971637,0.2958685,0.294048,1.177447,0.1677848,2.678987,-2.985396,-0.457955,True,True,True,True,True,0.2677434
,,,,,,,,,,,,,,,,,,,0.04125914,0.2962441,0.02953531,0.2911843,0.2919524,0.2957242,0.2947364,0.2931462,1.177447,0.1864881,2.67018,-2.975211,-0.4736369,True,True,True,True,True,0.2662514
,,,,,,,,,,,,,,,,,,,0.04207759,0.2946369,0.01877624,0.2838997,0.2851749,0.2892232,0.2886774,0.2874413,1.177447,0.2211994,2.678766,-2.926872,-0.5297692,True,True,True,True,True,0.2597492
,,,,,,,,,,,,,,,,,,,0.04484484,0.2923189,0.006483005,0.2758486,0.2778262,0.2823309,0.2823844,0.281664,1.177447,0.2217354,2.670063,-2.840111,-0.6259993,True,True,True,True,True,0.2530591
,,,,,,,,,,,,,,,,,,,0.05426451,0.2876975,-0.005874651,0.2677966,0.2708558,0.2763188,0.2772571,0.2774192,1.177447,0.2062586,2.637206,-2.813515,-0.683255,True,True,True,True,True,0.2479676
,,,,,,,,,,,,,,,,,,,0.06584852,0.2801785,-0.01554035,0.2600251,0.2641611,0.2707454,0.2725566,0.2736768,1.177447,0.1944449,2.636845,-2.799203,-0.6979547,True,True,True,True,False,0.2437769
,,,,,,,,,,,,,,,,,,,0.07932713,0.2730445,-0.02296095,0.2551578,0.260386,0.2681721,0.2708426,0.2729424,1.177447,0.2037286,2.632752,-2.77394,-0.6967162,True,False,False,False,False,0.2428758
,,,,,,,,,,,,,,,,,,,0.09625433,0.2658059,-0.02866262,0.253478,0.2598795,0.2690225,0.2725883,0.275749,1.177447,0.1789636,2.606421,-2.722874,-0.833611,True,False,False,False,False,0.2458301
,,,,,,,,,,,,,,,,,,,0.1192432,0.2552915,-0.03112555,0.255239,0.2628597,0.2736264,0.278107,0.28247,1.177447,0.1328342,2.572842,-2.73065,-0.9371796,True,False,False,False,False,0.2533632
,,,,,,,,,,,,,,,,,,,0.1498137,0.2350487,-0.02913908,0.2594679,0.2682336,0.280955,0.2863249,0.2920904,1.177447,0.1419528,2.591743,-2.837161,-0.927519,True,False,False,False,False,0.2650304
,,,,,,,,,,,,,,,,,,,0.1789255,0.2079667,-0.02385094,0.2653407,0.2747781,0.2891611,0.2951291,0.3021027,1.177447,0.1435367,2.607679,-2.939517,-0.7624462,True,False,False,False,False,0.2779649
,,,,,,,,,,,,,,,,,,,0.2110587,0.1758284,-0.01642174,0.2782761,0.2880799,0.3038589,0.3102559,0.3183143,1.177447,0.09764887,2.713407,-3.014095,-0.4250328,True,True,False,False,False,0.297801
,,,,,,,,,,,,,,,,,,,0.2455137,0.1515295,-0.01022334,0.3014326,0.3115467,0.3282327,0.3349832,0.3438295,1.177447,0.03343074,2.731648,-3.121101,-0.1958514,False,True,True,True,True,0.326092
,,,,,,,,,,,,,,,,,,,0.2819781,0.1452282,-0.01057848,0.331484,0.3422855,0.3595916,0.3668662,0.3763036,1.177447,0.001729781,2.852792,-2.991834,0.09221593,False,True,True,True,True,0.3593193
,,,,,,,,,,,,,,,,,,,0.3370726,0.1547547,-0.001114252,0.3866771,0.3979817,0.4155686,0.423117,0.4327582,1.177447,0,-3.06224,-2.78388,0.2558683,True,True,True,True,True,0.4156637
