Class,LeftX,LeftY,LeftZ,LeftThumb,LeftIndex,LeftMiddle,LeftRing,LeftPinky,leftSpeed,leftConf,leftPitch,LeftYaw,LeftRoll,leftThumbExt,leftIndexExt,leftMiddleExt,leftRingExt,leftPinkyExt,RightX,RightY,RightZ,RightThumb,RightIndex,RightMiddle,RightRing,RightPinky,rightSpeed,rightConf,rightPitch,rightYaw,rightRoll,rightThumbExt,rightIndexExt,rightMiddleExt,rightRingExt,rightPinkyExt,HandDist
discrete,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,discrete,discrete,discrete,discrete,discrete,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,discrete,discrete,discrete,discrete,discrete,continuous
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.002538268,0.1497343,0.04308841,0.06605533,0.09203162,0.09449407,0.08576588,0.07500833,0.02997969,0.2004074,3.083836,2.362957,-0.03735065,True,True,True,True,False,0.03113886,0.2882201,-0.1075486,0.2215585,0.2630647,0.2779706,0.2825424,0.2790087,0.02997969,0.01161287,2.235629,-2.575723,-0.4277824,False,False,False,False,False,0.2073741
,-0.00324149,0.1502711,0.04246279,0.06594209,0.0919072,0.09446947,0.08576463,0.07495779,0.02192452,0.2028857,3.080101,2.365601,-0.0317497,True,True,True,True,False,0.03264346,0.2928524,-0.116815,0.2297691,0.2719105,0.2868336,0.291782,0.2885035,0.02192452,0,2.122755,-2.568581,-0.5989142,False,False,False,False,False,0.2167638
,-0.003658428,0.1514163,0.04033488,0.0664569,0.09218393,0.09477036,0.08609279,0.07543638,0.0659567,0.1897241,3.085317,2.367104,-0.03980656,True,True,True,True,False,0.01174082,0.2627328,-0.1108516,0.2047563,0.250567,0.2643853,0.2674374,0.2625095,0.0659567,0,2.271424,-2.454619,-0.3851981,False,False,False,False,False,0.1883769
,-0.004035956,0.1551913,0.03646524,0.06550463,0.09208236,0.09446384,0.08571079,0.07506339,0.1427544,0.1751173,3.054353,2.358241,-0.02731829,True,True,True,True,False,0.002853925,0.2132975,-0.09964491,0.1614968,0.2134981,0.2255245,0.2277594,0.222838,0.1427544,0,2.826273,-2.410964,-0.03591961,False,False,False,False,False,0.1481546
,-0.005751655,0.1591811,0.03131861,0.06601935,0.0918659,0.09400816,0.08525462,0.07451074,0.1468379,0.1761451,2.999984,2.348755,0.009595964,True,True,True,True,False,0.007669452,0.224878,-0.09539125,0.1564834,0.2052093,0.2179512,0.2210838,0.2169416,0.1468379,0,2.634559,-2.451588,-0.1445659,False,False,False,False,False,0.1433583
,-0.007380138,0.162464,0.02665682,0.06713383,0.09180387,0.09363811,0.08503895,0.07439768,0.09135662,0.1945056,2.946893,2.34551,0.03902188,True,True,True,True,False,0.02019667,0.2547807,-0.1037727,0.1740585,0.2162286,0.2309315,0.2361405,0.2336134,0.09135662,0,2.322225,-2.502672,-0.3664033,False,False,False,False,False,0.1621565
,-0.009098922,0.1647218,0.02344971,0.06692293,0.09165134,0.09406023,0.08556718,0.0747074,0.0418681,0.1930136,2.928302,2.341046,0.06098787,True,True,True,True,False,0.0318507,0.2776791,-0.1205288,0.1947135,0.2355163,0.2508364,0.2579091,0.2570383,0.0418681,0.007047843,2.134699,-2.550258,-0.5531101,False,False,False,False,False,0.1875262
,-0.009392763,0.164501,0.02254949,0.06713606,0.09181058,0.09429041,0.08581268,0.07503527,0.01651501,0.1901138,2.940179,2.343486,0.05611614,True,True,True,True,False,0.02284499,0.2788301,-0.1284534,0.2016596,0.2436094,0.2586983,0.2649189,0.2630864,0.01651501,0,2.109303,-2.463294,-0.5363556,False,False,False,False,False,0.1921257
,-0.00955171,0.164588,0.02283935,0.06654359,0.09193841,0.09456763,0.08618189,0.07547478,0.01872365,0.1719108,2.967219,2.344152,0.02887884,True,True,True,True,False,0.006563443,0.249288,-0.1200504,0.1790801,0.225625,0.2396199,0.2440829,0.2405576,0.01872365,0,2.384112,-2.464879,-0.2934993,False,False,False,False,False,0.166887
,-0.008904688,0.1657841,0.02482908,0.06525829,0.0914449,0.0943505,0.08598779,0.07524794,0.05261122,0.1818467,2.969139,2.349556,0.0375887,True,True,True,True,False,0.001654131,0.219275,-0.1098013,0.1554885,0.2070383,0.2195163,0.2232906,0.2195786,0.05261122,0.003825347,2.836625,-2.411556,-0.001486525,False,False,False,False,False,0.1452518
