Class,LeftX,LeftY,LeftZ,LeftThumb,LeftIndex,LeftMiddle,LeftRing,LeftPinky,leftSpeed,leftConf,leftPitch,LeftYaw,LeftRoll,leftThumbExt,leftIndexExt,leftMiddleExt,leftRingExt,leftPinkyExt,RightX,RightY,RightZ,RightThumb,RightIndex,RightMiddle,RightRing,RightPinky,rightSpeed,rightConf,rightPitch,rightYaw,rightRoll,rightThumbExt,rightIndexExt,rightMiddleExt,rightRingExt,rightPinkyExt,HandDist
discrete,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,discrete,discrete,discrete,discrete,discrete,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,discrete,discrete,discrete,discrete,discrete,continuous
Who,,,,,,,,,,,,,,,,,,,0.03648032,0.2875116,-0.08239792,0.04953545,0.04287969,0.03366602,0.03365889,0.03473617,0.06490359,0.01563308,2.397292,-2.997533,-1.598531,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.0361257,0.2898265,-0.08194597,0.04569966,0.05155035,0.03406538,0.03375862,0.03515274,0.05309777,0.001955247,2.372412,-3.022603,-1.582822,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.03507613,0.2874829,-0.08039609,0.0461885,0.08522181,0.03557941,0.03478389,0.03605906,0.05609838,0.02435262,2.443897,-2.993618,-1.567889,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.03339754,0.2876294,-0.07953449,0.04723123,0.08704695,0.03598068,0.03510996,0.0363783,0.03295805,0.03208407,2.474933,-2.987087,-1.571408,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.03270182,0.2885805,-0.08068912,0.04642753,0.08688523,0.03623762,0.03523476,0.03645222,0.03257678,0.01948876,2.476976,-2.980636,-1.572803,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.03363124,0.2910671,-0.08342961,0.04911567,0.05654851,0.03573981,0.03454192,0.03519065,0.0794652,0,2.442652,-2.969426,-1.561407,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.03078235,0.2941571,-0.08594896,0.04768966,0.04103867,0.03364502,0.03389543,0.03514004,0.09393525,0.01184424,2.360256,-2.966772,-1.515013,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.02893187,0.2977102,-0.08733996,0.04578149,0.04001127,0.03320458,0.0337245,0.0352261,0.06746442,0.01628529,2.331595,-2.970901,-1.490224,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.02787188,0.2998202,-0.08777525,0.04489231,0.0422349,0.03365354,0.03386571,0.0352951,0.04027441,0.01031271,2.320211,-2.975236,-1.483718,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.02420239,0.2984047,-0.08614878,0.0429415,0.08504115,0.03580628,0.03505868,0.03631575,0.1119202,0.03997587,2.392356,-2.906775,-1.365243,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.02082571,0.2969248,-0.08343504,0.0441795,0.08700209,0.03653285,0.03548835,0.03653201,0.07486564,0.04052146,2.450104,-2.887887,-1.403104,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.0190213,0.2961539,-0.08405899,0.04626846,0.08066902,0.03600058,0.03500226,0.03566273,0.04324521,0.02095027,2.46525,-2.87715,-1.433462,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01654496,0.2983085,-0.08639117,0.04878724,0.04128338,0.03392159,0.03400736,0.03512759,0.08774509,0.00815998,2.387524,-2.883706,-1.484638,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01493898,0.2999136,-0.08720612,0.04882957,0.03979986,0.03325281,0.0336773,0.0350099,0.0450755,0.01214194,2.359507,-2.903032,-1.505745,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01410602,0.3008003,-0.08751372,0.04916888,0.04050843,0.03350464,0.03374187,0.03494132,0.03422378,0.02126672,2.355816,-2.916635,-1.52669,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01174941,0.2985944,-0.0862862,0.0456839,0.07968535,0.0349926,0.03466348,0.03590249,0.107903,0.01833834,2.401713,-2.882286,-1.458354,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.009330845,0.2957961,-0.0843331,0.04582803,0.08669826,0.03634734,0.03529378,0.03647237,0.07965854,0.02070841,2.470981,-2.869629,-1.511867,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.008680144,0.2934321,-0.08397516,0.04620173,0.08703579,0.03662084,0.03554035,0.03654663,0.03393337,0.01682132,2.49772,-2.858976,-1.559565,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01165972,0.2940646,-0.08555323,0.05303496,0.0513491,0.03624862,0.03473926,0.03483873,0.06562727,0,2.49246,-2.878042,-1.648537,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01190157,0.2967769,-0.08827531,0.05143771,0.04120373,0.03351687,0.03362487,0.03470344,0.08600098,0.00631758,2.394242,-2.904813,-1.603397,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01226609,0.2993887,-0.08982299,0.05040708,0.03983219,0.03294817,0.03337125,0.03466239,0.04243069,0.01347179,2.367408,-2.915231,-1.579696,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01311678,0.3012691,-0.09102303,0.04957393,0.04063325,0.03335866,0.03357825,0.03484976,0.06163347,0.01646882,2.348414,-2.928969,-1.568902,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01274413,0.3004823,-0.0906644,0.04589708,0.07947815,0.0349937,0.03457196,0.03592432,0.05514662,0.01046469,2.380887,-2.907682,-1.500789,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01195975,0.2988433,-0.0890967,0.0461997,0.08644719,0.03625017,0.03515562,0.03615962,0.04924718,0.01760034,2.448303,-2.89871,-1.532961,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01213451,0.297023,-0.0883485,0.04728381,0.08532089,0.03667613,0.0353003,0.03590223,0.04134107,0.0119898,2.476697,-2.889737,-1.592869,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01416912,0.2968451,-0.0895913,0.05230414,0.04727002,0.03538151,0.03454296,0.03490916,0.04844822,0,2.44053,-2.904633,-1.660463,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01439894,0.2986164,-0.09126873,0.05096423,0.04053495,0.03333963,0.03360377,0.03471601,0.05334631,0.01486502,2.3677,-2.929446,-1.602314,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01496875,0.2997498,-0.09182152,0.05051783,0.04000803,0.03305029,0.03345459,0.03469149,0.02721348,0.01886859,2.35572,-2.939877,-1.592964,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01596318,0.3009046,-0.09240383,0.04742374,0.05497845,0.03397705,0.03409975,0.03530981,0.01176608,0.007976093,2.341324,-2.94129,-1.551217,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01501057,0.2989605,-0.08982319,0.04636772,0.08498704,0.0358362,0.03495161,0.0360415,0.07467241,0.0127101,2.422593,-2.914324,-1.560384,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01456283,0.2969227,-0.08797994,0.04672258,0.08605121,0.03643782,0.03520436,0.03605806,0.04455597,0.01004753,2.457644,-2.913652,-1.617867,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.0162045,0.2990709,-0.08973896,0.05256889,0.05387188,0.03584679,0.03468111,0.03461734,0.1327493,0.007414503,2.445032,-2.940958,-1.644658,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01461682,0.3005408,-0.09258186,0.05077242,0.0398092,0.03303966,0.03351488,0.03480677,0.05034577,0.01438319,2.337296,-2.971366,-1.625238,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01468669,0.3013556,-0.09326679,0.05055939,0.03926286,0.03284923,0.03338787,0.03478722,0.01318765,0.01969767,2.316958,-2.983791,-1.620672,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01490126,0.3016869,-0.09296147,0.04881035,0.04471433,0.03342317,0.03364298,0.03492378,0.03041653,0.008692058,2.311864,-2.988875,-1.602114,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01268748,0.2985256,-0.08972551,0.04609693,0.08620726,0.03542894,0.03485113,0.03612442,0.1017028,0.008585669,2.406927,-2.939509,-1.566209,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01201079,0.2952099,-0.08716342,0.04675874,0.08672119,0.03628704,0.03521194,0.03626575,0.07982264,0.006536858,2.462093,-2.927748,-1.657581,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01176597,0.2928576,-0.08645194,0.04683425,0.08684536,0.03654772,0.03552983,0.03631686,0.03541215,0,2.478738,-2.914021,-1.706718,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01370577,0.293348,-0.08761456,0.05300296,0.05219164,0.03649824,0.03502645,0.03520011,0.06720661,0,2.46301,-2.931631,-1.749989,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01375883,0.2957611,-0.09055597,0.05210042,0.04165037,0.03389792,0.03388485,0.03503706,0.07052638,0.004016628,2.372213,-2.967128,-1.691388,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01433514,0.2976379,-0.09189673,0.05103674,0.04054331,0.03322032,0.03352249,0.03493999,0.03780244,0.01384574,2.339522,-2.989905,-1.662355,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01425024,0.2982709,-0.09036747,0.04746192,0.04836415,0.0343025,0.03404406,0.03530103,0.05844023,0.003360899,2.332515,-3.009404,-1.640525,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01378222,0.2935894,-0.08827484,0.04706322,0.08511434,0.03590877,0.03485348,0.03603444,0.1056162,0,2.414355,-2.948899,-1.674924,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01347619,0.2900797,-0.08595078,0.04913757,0.08632881,0.03669925,0.03577091,0.03623491,0.07000532,0,2.456768,-2.929937,-1.798548,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01391849,0.2881807,-0.08508128,0.05000808,0.08628198,0.03726887,0.0361573,0.03638394,0.02994424,0,2.466725,-2.913677,-1.879951,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01585024,0.2909784,-0.08815558,0.05354213,0.05153048,0.03727996,0.0357675,0.03591686,0.1064137,0,2.435163,-2.93538,-1.830622,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01628014,0.2950953,-0.09168848,0.05208449,0.04252801,0.03402966,0.03403846,0.03539658,0.09614045,0.003821196,2.335937,-2.98077,-1.713703,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.0172694,0.2968517,-0.09301958,0.05130527,0.04208339,0.03351275,0.03365662,0.03521677,0.03357913,0.009395867,2.313041,-3.004524,-1.677435,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01878052,0.2955005,-0.09023667,0.04874859,0.057876,0.03563984,0.03462248,0.03587976,0.1051345,0,2.339259,-3.022249,-1.701807,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.01873018,0.2896599,-0.08744603,0.04956089,0.08433888,0.03702727,0.03568104,0.03610701,0.103796,0,2.425045,-2.953617,-1.798257,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.0196085,0.2874703,-0.0860246,0.04992168,0.08564962,0.0371928,0.03596079,0.03637502,0.04197033,0,2.443508,-2.952128,-1.851831,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.02205321,0.2879421,-0.08676799,0.05035506,0.07974073,0.03767138,0.03565197,0.03617394,0.1038297,0,2.451666,-2.967568,-1.831186,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.02248324,0.2920177,-0.09032264,0.05261123,0.04358507,0.0348455,0.03449397,0.03548704,0.1198903,0,2.34695,-2.982282,-1.718078,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.0220212,0.2946325,-0.09266135,0.05107421,0.0396889,0.03301819,0.03344864,0.03496365,0.05599047,0.01610682,2.309598,-3.006765,-1.654942,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.02269022,0.2954518,-0.09346657,0.0508817,0.03925335,0.03270185,0.0332883,0.03492341,0.02370405,0.01927932,2.298955,-3.017761,-1.640271,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.02336034,0.2953358,-0.09278394,0.04796151,0.0486818,0.03363999,0.03374413,0.03523099,0.05400697,0,2.305889,-3.032348,-1.626806,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.02235062,0.291422,-0.08982056,0.0479884,0.08317599,0.03582155,0.03468368,0.03598953,0.0867059,0,2.397864,-2.985473,-1.673968,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.02206309,0.2894588,-0.08794105,0.04895555,0.08537973,0.03643459,0.03538973,0.03613662,0.03405947,0,2.432371,-2.970935,-1.774186,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.02206688,0.2889047,-0.08731853,0.04912671,0.08577566,0.03678758,0.03569596,0.03637255,0.009710269,0,2.439591,-2.963677,-1.819536,False,True,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.02472176,0.2898509,-0.08897153,0.05044446,0.07635067,0.03719478,0.03545512,0.03608757,0.1376795,0,2.449848,-2.97729,-1.81325,False,False,False,False,False,0
Who,,,,,,,,,,,,,,,,,,,0.02282411,0.2944756,-0.09274139,0.05191325,0.04112579,0.03386021,0.03388398,0.03519761,0.1292467,0,2.333263,-2.990615,-1.682442,False,False,False,False,False,0
